depa_nombre;muni_nombre;habi_codigo_habilitacion;nombre_prestador;codigo_habilitacion;numero_sede;sede_nombre;nits_nit;dv;clase_persona;naju_codigo;naju_nombre;clpr_codigo;clpr_nombre;ese;nivel;caracter;habilitado;grupo_capacidad;coca_codigo;coca_nombre;cantidad;numero_sede_principal;numero_placa;modalidad;modelo;numero_tarjeta;fecha_corte_REPS;gerente;direccion;email;telefono
Caldas;MANIZALES;1700100488;CLÍNICA  VERSALLES S.A;1700100488;01;CLINÍCA VERSALLES S.A;810003245;1;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;10;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;LUZ MARINA ESTRADA AGUDELO;CALLE 51 N° 24-50;;;
Caldas;MANIZALES;1700100872;CAJA DE COMPENSACION FAMILIAR DE CALDAS;1700100872;07;CAJA DE COMPENSACION FAMILIAR DE CALDAS CONFA SALUD SEDE CLINICA SAN MARCEL;890806490;5;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;6;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;LUZ ADRIANA ALARCÓN GONZÁLEZ;CARRERA 30 Nº 93 - 25;luzadriana.alarcon@confa.co;8748680;
Caldas;MANIZALES;1700100873;ESE HOSPITAL DEPARTAMENTAL UNIVERSITARIO SANTA SOFIA DE CALDAS;1700100873;01;HOSPITAL DEPARTAMENTAL UNIVERSITARIO SANTA SOFIA DE CALDAS;890801099;5;JURIDICO;4;Pública;1;Instituciones - IPS;SI;3;DEPARTAMENTAL;SI;CAMAS;9;Cuidado Intensivo Adulto;27;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;CARLOS ALBERTO PIEDRAHITA GUTIERREZ;CALLE 5° N° 40-02 BARRIO ASTURIAS;santasofia@santasofia.com.co;8879200 - 018000413610;
Caldas;MANIZALES;1700100892;HERMANAS DE LA CARIDAD DOMINICAS DE LA PRESENTACION DE LA SANTISIMA  VIRGEN;1700100892;01;HERMANAS DE LA CARIDAD DOMINICAS DE LA PRESENTACION DE LA SANTISIMA  VIRGEN;890801160;7;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;7;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;LUIS EVELIO GARCIA RESTREPO;CARRERA 23 CALLE 46 ESQUINA;secretaria.direccion@clinicadelapresentacion.com.co;8782800 EXT 222;
Caldas;MANIZALES;1700101096;ONCOLOGOS DEL OCCIDENTE S.A.S.;1700101096;01;ONCOLOGOS DEL OCCIDENTE S.A.S.;801000713;9;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;6;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;CARLOS ALBERTO CARDONA MEJIA;CALLE 92 No 29-75;silvia.toro@oncologosdeloccidente.co;8742494;
Caldas;MANIZALES;1700101468;CMS COLOMBIA LTDA CORPORACION MEDICA SALUD PARA LOS COLOMBIANOS;1700101468;02;CLINICA AMAN CMS ;900112820;9;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;7;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;AURYS YANETH DUARTE QUINTERO;CARRERA 21  # 26-11;notificaciones_judiciales_cms@dumianmedical.net;8842501;
Caldas;MANIZALES;1700101646;AVIDANTI SAS;1700101646;01;CLÍNICA AVIDANTI MANIZALES;800185449;9;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;37;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;CARLOS HERNAN ESTRADA VALENCIA;CALLE 10 N° 2C-10 AVENIDA RESTREPO;carlosestrada@avidanti.com;8990000 ext 3214 y 3201;
Caldas;MANIZALES;1700101970;Clinica Su Vida S.A.S;1700101970;01;Clínica Su Vida S.A.S;900110074;1;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;6;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;Mario Henao López;CRA 24 A 56-95;ucimanizales@suvidasantillana.com;8814300-3182573789;
Caquetá;FLORENCIA;1800107466;CLINICA MEDILASER S.A;1800107466;01;CLINICA MEDILASER S.A. FLORENCIA;813001952;0;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;20;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;ARGENIS GARAVITO AREVALO;CALLE 6 No. 14A-55 BARRIO JUAN XXIII;;PBX 4366000 AL 6029;
Casanare;YOPAL;8500100098;SOCIEDAD CLINICA CASANARE LTDA;8500100098;01;SOCIEDAD CLINICA CASANARE LTDA;891855847;3;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;9;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;FRANK ALEXANDER RIVERA MIRA;CALLE 13 # 29 - 36;clinicacasanare@yahoo.es;6356021;
Casanare;YOPAL;8500104031;GYO MEDICAL I.P.S. S.A.S.;8500104031;01;GYOMEDICAL IPS S.A.S SUC YOPAL;900386591;2;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;10;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;Jorge Mario Melo Peña;Calle 15 N° 7 - 95 - 2° piso;gyomedicalyopal@gmail.com;330 2424 - 318 711 5939;
Casanare;YOPAL;8500104165;CLÍNICA MEDICENTER FICUBO SAS;8500104165;01;CLÍNICA MEDICENTER FICUBO SAS;900685235;8;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;7;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;NAYDUTH ESTHER GIL JIMENEZ;CRA 23 N. 12-43;gerencia@clinicamedicenterficubo.com;3112244902;
Cauca;POPAYÁN;1900100023;ESE HOSPITAL SUSANA LOPEZ DE VALENCIA;1900100023;01;HOSPITAL SUSANA LOPEZ DE VALENCIA;891501676;1;JURIDICO;4;Pública;1;Instituciones - IPS;SI;2;DEPARTAMENTAL;SI;CAMAS;9;Cuidado Intensivo Adulto;3;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;EDGAR EDUARDO VILLA;CLLE 15 # 17A-196 BARRIO LA LADERA;hslventescontrol@gmail.com;8211721;
Cauca;POPAYÁN;1900100031;HOSPITAL UNIVERSITARIO SAN JOSE DE POPAYAN E.S.E.;1900100031;01;HOSPITAL UNIVERSITARIO SAN JOSE DE POPAYAN EMPRESA SOCIAL DEL ESTADO;891580002;5;JURIDICO;4;Pública;1;Instituciones - IPS;SI;3;MUNICIPAL;SI;CAMAS;9;Cuidado Intensivo Adulto;29;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;CESAR EDMUNDO SARRIA PORRAS;KR 6 # 10 N-142;gerencia@hospitalsanjose.gov.co;57928234508;
Cauca;POPAYÁN;1900107025;CLÍNICA LA ESTANCIA S. A.;1900107025;04;CLINICA LA ESTANCIA S.A;817003166;1;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;30;04;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JUAN JOSE ZAMORA FERNANDEZ;CL 15 N # 2-350;gerencia@laestancia.com.co;57928331000 Ext 1500;
Cauca;POPAYÁN;1900108297;DUMIAN MÉDICAL S.A.S;1900108297;02;CLÍNICA SANTA GRACIA - DUMIAN MEDICAL S.A.S;805027743;1;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;22;02;;;0;;Fecha corte REPS: May 22 2020  2:16PM;GERALDO RANCRUEL;CALLE 15N N°15-49 ;calidad.santagracia@dumianmedical.net;8375808 Ext:8050;
Cesar;AGUACHICA;2000100018;CLINICA INTEGRAL DE EMERGENCIAS LAURA DANIELA S.A.;2001100018;04;UNIDAD INTEGRAL CLD;900008328;1;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;13;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JULIO RAFAEL CASTRO MONTES;CALLE 5 # 30A - 56;gerencia.aguachica@clinicaintegral.com;3153538752;
Cesar;BOSCONIA;2006001645;clinica regional de especialistas sinais vitais sas;2006001645;02;CLINICA REGIONAL DE ESPECIALISTAS SINAIS VITAIS SAS;900498069;1;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;8;02;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JAIME ALBERTO CRUZ FUENTES;CALLE 18 NRO. 16 - 09;contabilidad@clinicasinaisvitais.com;5779780;
Cesar;CHIRIGUANÁ;2017800568;Hospital Regional San Andres ESE;2017800568;01;Hospital Regional San andres ESE;892300175;4;JURIDICO;4;Pública;1;Instituciones - IPS;SI;2;DEPARTAMENTAL;SI;CAMAS;9;Cuidado Intensivo Adulto;10;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;GERMAN GALLO ROJAS;CALLE 7 CON CARRERA 7 ESQUINA CALLE BOLIVAR;gerencia@hospitalsanandreschiriguana.gov.co;3135330257 - 3135347840;
Cesar;VALLEDUPAR;2000100018;CLINICA INTEGRAL DE EMERGENCIAS LAURA DANIELA S.A.;2000100018;01;CLINICA INTEGRAL DE EMERGENCIAS LAURA DANIELA S.A;900008328;1;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;21;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JAIME ARCE GARCIA;CARRERA 19 NÚMERO 14-47;presidencia@clinicalauradaniela.com;PBX.5803535;
Cesar;VALLEDUPAR;2000100018;CLINICA INTEGRAL DE EMERGENCIAS LAURA DANIELA S.A.;2000100018;03;CLINCA SANTA ISABEL L.D.;900008328;1;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;23;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JAIME ARCE GARCIA;Carrera 18D N° 22-33;presidencia@clinicalauradaniela.com;5852222;
Cesar;VALLEDUPAR;2000100183;Clinica Buenos Aires S.A:S;2000100183;01;clinica buenos aires;824002277;1;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;10;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;Elisa Clara Rodriguez;carrera 15 # 14-36;clinicabuenosaires@gmail.com;5806494;
Cesar;VALLEDUPAR;2000100269;CLINICA ERASMO LTDA;2000100269;01;CLINICA ERASMO LTDA;824001252;3;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;7;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;NOLIS DEL SOCORRO MAYA CASTILLA;CRA 19 No 4C-72;clinicaerasmo@hotmail.com;5838013;
Cesar;VALLEDUPAR;2000100330;CLINICA DEL CESAR S.A.;2000100330;01;CLINICA DEL CESAR S.A.;892300979;9;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;18;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;ODALYS MARGARITA GONZALEZ SANCHEZ;CALLE 16 No 14-90;clinicadelcesar@gmail.com;5802081-5702120-5748650;
Cesar;VALLEDUPAR;2000100431;HOSPITAL ROSARIO PUMAREJO DE LOPEZ - EMPRESA SOCIAL DEL ESTADO;2000100431;01;HOSPITAL ROSARIO PUMAREJO DE LOPEZ;892399994;5;JURIDICO;4;Pública;1;Instituciones - IPS;SI;2;DEPARTAMENTAL;SI;CAMAS;9;Cuidado Intensivo Adulto;17;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JAKELINE HENRIQUEZ HERNANDEZ;CALLE 16 C   Nº 17-141;contacto@hrplopez.gov.co;095- 5712339;
Cesar;VALLEDUPAR;2000100438;CLINICA VALLEDUPAR S.A ;2000100438;01;CLINICA VALLEDUPAR;892300708;1;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;22;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;ELIZABETH ARCE MUÑOZ ;CALLE 16No 15-15;elizabetharce@clinicavalledupar.com.co;5748550-5748570;
Cesar;VALLEDUPAR;2000100530;CLINICA MEDICOS S.A.;2000100530;01;CLINICA MEDICOS SA;824001041;6;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;28;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;NELSON HELI BALLESTEROS VERA;CALLE 16B No.11-33;ailen.mendoza@clinicamedicos.com;5704747;
Cesar;VALLEDUPAR;2000100530;CLINICA MEDICOS S.A.;2000100530;03;CLÍNICA MÉDICOS SEDE ALTA COMPLEJIDAD DEL CARIBE;824001041;6;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;60;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;PATRICIA PEREZ ARENAS;Calle 14 N° 17 -47;habilitacion@clinicamedicos.com;5847620;
Cesar;VALLEDUPAR;2000100901;INSTITUTO CARDIOVASCULAR DEL CESAR S.A;2000100901;01;INSTITUTO CARDIOVASCULAR DEL CESAR S.A;900016598;7;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;8;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JULIO EMIRO PEREZ PEREZ;CARRERA 16 N°16A-42;gerencia@icvc.co     calidad@icvc.co;5898632;
Cesar;VALLEDUPAR;2000101794;Unidad Pediátrica Simón Bolívar IPS SAS;2000101794;01;Unidad Pediátrica Simón Bolivar IPS SAS;900601052;7;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;8;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JINHYA LIZETH BAUTISTA COSTA;CR 18D N° 28-41 ;uped.simonbolivar@gmail.com;5821889;
Cesar;VALLEDUPAR;2000101856;CENTRO DE ESPECIALIDADES MEDICAS DEL CESAR S.A.S;2000101856;01;CENTRO DE ESPECIALIDADES MEDICAS DEL CESAR (CEMCE);900098853;1;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;8;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;YONIS JESUS FLOREZ MENDOZA;CALLE 13 B BIS 15-60 ALFONSO LOPEZ;clinicadeheridas2014@gmail.com;5857130;
Cesar;VALLEDUPAR;2000101910;NUEVA CLINICA DE SANTO TOMAS S.A.S.;2000101910;01;NUEVA CLINICA DE SANTO TOMAS S.A.S.;900879006;1;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;5;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;Franklin Perez Guerra;Carrera 10 N° 13C - 47;gerencianuevaclisanto@gmail.com;5850093-3173698832;
Cesar;VALLEDUPAR;2000102272;ING CLINICAL CENTER SAS;2000102272;01;ING CLINICA ARENAS ;901049161;8;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;12;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;CAMILO ANDRES LAVERDE RODRIGUEZ;CALLE 16 # 17 - 261;INGCLINICARENAS@GMAIL.COM;3114344428;
Chocó;QUIBDÓ;2700100334;Unidad  de Cuidados  Intensivos  y Coronarios  SAS;2700100334;01;Unidad de Cuidados  Intensivos  y Coronarios  SAS;900622907;9;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;4;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;Carlos Alberto Renteria Asprilla;Carrera  4 # 29-57;ucincor@gmail.com;3192646849;
Chocó;QUIBDÓ;2700100945;Unidad de Cuidados Críticos del Chocó SAS;2700100945;01;Unidad de Cuidados Críticos del Chocó SAS;900568257;9;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;6;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;Martín Emilio Sánchez Valencia;Carrera 4 No. 29-64;ucidelchoco@gmail.com;6724949;
Chocó;QUIBDÓ;2700101125;UNIDAD MEDICOQUIRURGICA SANTIAGO I.P.S.;2700101125;01;UNIDAD MEDICOQUIRURGICA SANTIAGO S.A.S;900604984;1;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;10;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;luz dary lozano perez;CARRERA 23 # 21-21 ;SAXPASIONARIO@GMAIL.COM;3122303518;
Córdoba;LORICA;2341700248;CLINICA LA TRINIDAD I.P.S. LTDA;2341700248;01;CLINICA LA TRINIDAD IPS LTDA;812002958;5;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;10;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;MILTON DARIO IGUARAN LAGUNA;CL 2a #15-72;gerencia@clinicalatrinidad.com.co;3046390331 - 3218271992;
Córdoba;LORICA;2341700750;E.S.E. HOSPITAL SAN VICENTE DE PAUL DE LORICA;2341700750;01;E.S.E. HOSPITAL SAN VICENTE DE PAUL DE LORICA;800204153;7;JURIDICO;4;Pública;1;Instituciones - IPS;SI;2;DEPARTAMENTAL;SI;CAMAS;9;Cuidado Intensivo Adulto;10;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;RAUL ANTONIO HERRERA CHICO;kr26#17-124;hospitalorica@gmail.com;7735742-7737590;
Córdoba;MONTERÍA;2300100116;FUNDACION AMIGOS DE LA SALUD;2300100116;01;FUNDACION AMIGOS DE LA SALUD;812005522;1;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;40;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;MARTHA ANA BERMUDEZ GAZABON;CARRERA 11 # 27 34;cvsgerencia@hotmail.com;7917725;
Córdoba;MONTERÍA;2300100297;CLINICA ZAYMA S.A.S;2300100297;01;CLINICA ZAYMA ;800074112;6;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;10;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;DIANA PAOLA ZAKZUK DAGUER;Cl 28 Nº 7-11;info@clinicazayma.org;7848984;
Córdoba;MONTERÍA;2300100482;ESE HOSPITAL SAN JERÓNIMO DE MONTERÍA;2300100482;01;ESE HOSPITAL SAN JERONIMO DE MONTERIA;891079999;5;JURIDICO;4;Pública;1;Instituciones - IPS;SI;2;DEPARTAMENTAL;SI;CAMAS;9;Cuidado Intensivo Adulto;12;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;RUBEN DARIO TREJOS CASTRILLON;Calle 22 y 24 Cra 14 No. 22-50;hjeronimom@yahoo.com;7958135;
Córdoba;MONTERÍA;2300100487;CLINICA MATERNO INFANTIL CASA DEL NIÑO S.A.S;2300100487;02;CLINICA MATERNO INFANTIL CASA DEL NIÑO SEDE PRINCIPAL;812004935;5;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;8;02;;;0;;Fecha corte REPS: May 22 2020  2:16PM;OMAR ALBERTO MOLINA MENDEZ;CALLE 39 N° 6 - 15;info@clinicacasadelnino.com;7811529;
Córdoba;MONTERÍA;2300100542;CLINICA MONTERIA S.A;2300100542;01;CLINICA MONTERIA S.A.;891001122;8;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;15;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;DIEGO RAÚL BLANCO PEREZ;Carrera No.4 No.60-35;administracion@clinicamonteria.com.co;7816606;
Córdoba;MONTERÍA;2300100691;SOCIEDAD CORDOBESA DE CIRUGIA  VASCULAR S.AS;2300100691;01;SOCIEDAD CORDOBESA DE CIRUGIA  VASCULAR S.A.S;800215019;5;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;8;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;MILANES GALLO GABRIEL DE JESUS;CRA 9 # 25-27;;;
Córdoba;MONTERÍA;2300100934;ESPECIALISTAS ASOCIADOS S.A. ;2300100934;01;CLINICA DE TRAUMAS Y FRACTURAS ULISES HERRERA SANCHEZ ESPECIALISTA ASOCIADOS;812005130;8;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;10;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;ELSY DEL CRISTO BENITEZ HOYOS;CALLE  27 Nº13-38;calidad@clinicadetraumasyfracturas.com;7919999 - 7815553;
Córdoba;MONTERÍA;2300100949;ONCOMEDICA S.A;2300100949;01;ONCOMEDICA S.A;812007194;8;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;24;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;MANUEL ENRIQUE GONZALEZ FERNANDEZ;KRA 6 # 72-34;oncomedica@gmail.com;7854344;
Córdoba;MONTERÍA;2300101090;CLINICA CENTRAL O.H.L. LTDA;2300101090;01;CLINICA CENTRAL O.H.L. LTDA;900082202;7;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;6;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JOSE CARLOS HADDAD;KR6#30-36;info@clinicacentral.com.co;7810281;
Córdoba;MONTERÍA;2300101098;EVALUAMOS IPS LTDA;2300101098;01;CLINICA LA ESPERANZA MONTERIA;900005955;6;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;12;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;CLAUDIA MARGARITA CANABAL RADA;CL 12 No. 4 - 58 ;info@clinicalaesperanza.com.co;7848903;
Córdoba;MONTERÍA;2300101580;FUNDACION CLINICA DEL RIO;2300101580;01;Fundacion clinica del rio;900540156;1;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;8;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;YUNETH DEL CARMEN JALLER BAQUERO;Cra 3 No 12-08;gerencia@clinicadelrio.org;7819410;
Córdoba;MONTERÍA;2300102029;Clinica Universitaria Medicina Integral S.A. - CUMI;2300102029;01;Clinica Universitaria Medicina Integral - CUMI;900740827;3;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;13;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;Antonio Jaller Dumar;Calle 44 No. 14 - 282;info@cumi.com.co;7918058;
Córdoba;MONTERÍA;2300102131;INSTITUTO MEDICO DE ALTA TECNOLOGÍA S.A.S;2300102131;01;INSTITUTO MEDICO DE ALTA TECNOLOGÍA S.A.S;901085352;0;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;19;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;MANUEL ENRIQUE GONZALEZ FERNANDEZ;CALLE 72 No 6A-87;calidad@imatoncomedica.com;7854344;
Córdoba;SAHAGÚN;2366001841;SABANASALUD SAHAGUN S.A.S.;2366001841;01;SABANASALUD SAHAGUN S.A.S.;900398151;7;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;14;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;CARMEN SUSANA CAÑAVERA PINEDA ;CALLE 18 # 1-60;admonsabanasalud@gmail.com;7587041;
Cundinamarca;CAJICÁ;2512602169;CENTRO MEDICO SAN LUIS CLINICA QUIRURGICA S.A.S.;2512602169;01;CENTRO MEDICO SAN LUIS CLINICA QUIRURGICA S.A.S;900218628;7;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;6;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;AREVALO RAMIREZ ENRIQUE;Calle  1 N° 3-73 / CARRERA 4 N° 0-90;calidad@clinicasanluiscajica.com;8837318-19-20;
Cundinamarca;CHÍA;2517500059;CLÍNICA UNIVERSIDAD DE LA SABANA;2517500059;01;CLINICA UNIVERSIDAD DE LA SABANA;832003167;3;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;12;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JUAN GUILLERMO ORTIZ MARTÍNEZ;Km. 21 Autopista Norte- La Caro;calidad@clinicaunisabana.edu.co;8617777;
Cundinamarca;CHÍA;2517500132;CLINICA CHIA S.A;2517500132;01;CLINICA CHIA S.A;800200789;2;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;6;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;Hernando Enrique Ospina Castañeda;CALLE 6 No. 10 -125;calidad@clinicachia.com hospina@clinicachia.com;5938080-8844615;
Cundinamarca;CHÍA;2517503243;CLÍNICA DE MARLY JORGE CAVELIER GAVIRIA SAS;2517503243;01;CLINICA DE MARLY JORGE CAVELIER GAVIRIA SAS;900817788;7;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;4;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;LUIS EDUARDO CAVELIER CASTRO;AV PASEO DE LOS ZIPAS VDA BOJACA LT 20 Y 23;gerencia@marlyjcg.com.co;6532000;
Cundinamarca;FACATATIVÁ;2526900049;E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ;2526900049;01;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL  DE FACATATIVA;899999151;3;JURIDICO;4;Pública;1;Instituciones - IPS;SI;2;DEPARTAMENTAL;SI;CAMAS;9;Cuidado Intensivo Adulto;6;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;LUIS ALBERTO GARCÍA CHAVES;CARRERA 2 No. 1 - 80;gerencia@hospitalfacatativa.gov.co;8901818;
Cundinamarca;FACATATIVÁ;2526902697;MEDIFACA IPS S.A.S;2526902697;01;MEDIFACA IPS S.A.S;900529056;9;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;16;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;TRINY DEL SOCORRO HUMANEZ SALGADO;Carrera 7# 13-95;medifacaips@gmail.com;8439102;
