Date,Country,Recovered
2020-01-27,Antigua and Barbuda,0
2020-01-27,Argentina,0
2020-01-27,Armenia,0
2020-01-27,Australia,0
2020-01-27,Austria,0
2020-01-27,Azerbaijan,0
2020-01-27,Bahamas,0
2020-01-27,Bahrain,0
2020-01-27,Bangladesh,0
2020-01-27,Barbados,0
2020-01-27,Belarus,0
2020-01-27,Belgium,0
2020-01-27,Belize,0
2020-01-27,Benin,0
2020-01-27,Bhutan,0
2020-01-27,Bolivia,0
2020-01-27,Bosnia and Herzegovina,0
2020-01-27,Botswana,0
2020-01-27,Brazil,0
2020-01-27,Brunei,0
2020-01-27,Bulgaria,0
2020-01-27,Burkina Faso,0
2020-01-27,Burma,0
2020-01-27,Burundi,0
2020-01-27,Cabo Verde,0
2020-01-27,Cambodia,0
2020-01-27,Cameroon,0
2020-01-27,Canada,0
2020-01-27,Central African Republic,0
2020-01-27,Chad,0
2020-01-27,Chile,0
2020-01-27,China,45
2020-01-27,Colombia,0
2020-01-27,Comoros,0
2020-01-27,Congo (Brazzaville),0
2020-01-27,Congo (Kinshasa),0
2020-01-27,Costa Rica,0
2020-01-27,Cote d'Ivoire,0
2020-01-27,Croatia,0
2020-01-27,Cuba,0
2020-01-27,Cyprus,0
2020-01-27,Czechia,0
2020-01-27,Denmark,0
2020-01-27,Diamond Princess,0
2020-01-27,Djibouti,0
2020-01-27,Dominica,0
2020-01-27,Dominican Republic,0
2020-01-27,Ecuador,0
2020-01-27,Egypt,0
2020-01-27,El Salvador,0
2020-01-27,Equatorial Guinea,0
2020-01-27,Eritrea,0
2020-01-27,Estonia,0
2020-01-27,Eswatini,0
2020-01-27,Ethiopia,0
2020-01-27,Fiji,0
2020-01-27,Finland,0
2020-01-27,France,0
2020-01-27,Gabon,0
2020-01-27,Gambia,0
2020-01-27,Georgia,0
2020-01-27,Germany,0
2020-01-27,Ghana,0
2020-01-27,Greece,0
2020-01-27,Grenada,0
2020-01-27,Guatemala,0
2020-01-27,Guinea,0
2020-01-27,Guinea-Bissau,0
2020-01-27,Guyana,0
2020-01-27,Haiti,0
2020-01-27,Holy See,0
2020-01-27,Honduras,0
2020-01-27,Hungary,0
2020-01-27,Iceland,0
2020-01-27,India,0
2020-01-27,Indonesia,0
2020-01-27,Iran,0
2020-01-27,Iraq,0
2020-01-27,Ireland,0
2020-01-27,Israel,0
2020-01-27,Italy,0
2020-01-27,Jamaica,0
2020-01-27,Japan,1
2020-01-27,Jordan,0
2020-01-27,Kazakhstan,0
2020-01-27,Kenya,0
2020-01-27,"Korea, South",0
2020-01-27,Kosovo,0
2020-01-27,Kuwait,0
2020-01-27,Kyrgyzstan,0
2020-01-27,Laos,0
2020-01-27,Latvia,0
2020-01-27,Lebanon,0
2020-01-27,Liberia,0
2020-01-27,Libya,0
2020-01-27,Liechtenstein,0
2020-01-27,Lithuania,0
2020-01-27,Luxembourg,0
2020-01-27,MS Zaandam,0
2020-01-27,Madagascar,0
2020-01-27,Malawi,0
2020-01-27,Malaysia,0
2020-01-27,Maldives,0
2020-01-27,Mali,0
2020-01-27,Malta,0
2020-01-27,Mauritania,0
2020-01-27,Mauritius,0
2020-01-27,Mexico,0
2020-01-27,Moldova,0
2020-01-27,Monaco,0
2020-01-27,Mongolia,0
2020-01-27,Montenegro,0
2020-01-27,Morocco,0
2020-01-27,Mozambique,0
2020-01-27,Namibia,0
2020-01-27,Nepal,0
2020-01-27,Netherlands,0
2020-01-27,New Zealand,0
2020-01-27,Nicaragua,0
2020-01-27,Niger,0
2020-01-27,Nigeria,0
2020-01-27,North Macedonia,0
2020-01-27,Norway,0
2020-01-27,Oman,0
2020-01-27,Pakistan,0
2020-01-27,Panama,0
2020-01-27,Papua New Guinea,0
2020-01-27,Paraguay,0
2020-01-27,Peru,0
2020-01-27,Philippines,0
2020-01-27,Poland,0
2020-01-27,Portugal,0
2020-01-27,Qatar,0
2020-01-27,Romania,0
2020-01-27,Russia,0
2020-01-27,Rwanda,0
2020-01-27,Saint Kitts and Nevis,0
2020-01-27,Saint Lucia,0
2020-01-27,Saint Vincent and the Grenadines,0
2020-01-27,San Marino,0
2020-01-27,Sao Tome and Principe,0
2020-01-27,Saudi Arabia,0
2020-01-27,Senegal,0
2020-01-27,Serbia,0
2020-01-27,Seychelles,0
2020-01-27,Sierra Leone,0
2020-01-27,Singapore,0
2020-01-27,Slovakia,0
2020-01-27,Slovenia,0
2020-01-27,Somalia,0
2020-01-27,South Africa,0
2020-01-27,South Sudan,0
2020-01-27,Spain,0
2020-01-27,Sri Lanka,0
2020-01-27,Sudan,0
2020-01-27,Suriname,0
2020-01-27,Sweden,0
2020-01-27,Switzerland,0
2020-01-27,Syria,0
2020-01-27,Taiwan*,0
2020-01-27,Tajikistan,0
2020-01-27,Tanzania,0
2020-01-27,Thailand,2
2020-01-27,Timor-Leste,0
2020-01-27,Togo,0
2020-01-27,Trinidad and Tobago,0
2020-01-27,Tunisia,0
2020-01-27,Turkey,0
2020-01-27,US,0
2020-01-27,Uganda,0
2020-01-27,Ukraine,0
2020-01-27,United Arab Emirates,0
2020-01-27,United Kingdom,0
2020-01-27,Uruguay,0
2020-01-27,Uzbekistan,0
2020-01-27,Venezuela,0
2020-01-27,Vietnam,0
2020-01-27,West Bank and Gaza,0
2020-01-27,Western Sahara,0
2020-01-27,Yemen,0
2020-01-27,Zambia,0
2020-01-27,Zimbabwe,0
2020-01-28,Afghanistan,0
2020-01-28,Albania,0
2020-01-28,Algeria,0
2020-01-28,Andorra,0
2020-01-28,Angola,0
2020-01-28,Antigua and Barbuda,0
2020-01-28,Argentina,0
2020-01-28,Armenia,0
2020-01-28,Australia,0
2020-01-28,Austria,0
2020-01-28,Azerbaijan,0
2020-01-28,Bahamas,0
2020-01-28,Bahrain,0
2020-01-28,Bangladesh,0
2020-01-28,Barbados,0
2020-01-28,Belarus,0
2020-01-28,Belgium,0
2020-01-28,Belize,0
2020-01-28,Benin,0
2020-01-28,Bhutan,0
2020-01-28,Bolivia,0
2020-01-28,Bosnia and Herzegovina,0
2020-01-28,Botswana,0
2020-01-28,Brazil,0
2020-01-28,Brunei,0
2020-01-28,Bulgaria,0
2020-01-28,Burkina Faso,0
2020-01-28,Burma,0
2020-01-28,Burundi,0
2020-01-28,Cabo Verde,0
2020-01-28,Cambodia,0
2020-01-28,Cameroon,0
2020-01-28,Canada,0
2020-01-28,Central African Republic,0
2020-01-28,Chad,0
2020-01-28,Chile,0
2020-01-28,China,80
2020-01-28,Colombia,0
2020-01-28,Comoros,0
2020-01-28,Congo (Brazzaville),0
2020-01-28,Congo (Kinshasa),0
2020-01-28,Costa Rica,0
2020-01-28,Cote d'Ivoire,0
2020-01-28,Croatia,0
2020-01-28,Cuba,0
2020-01-28,Cyprus,0
2020-01-28,Czechia,0
2020-01-28,Denmark,0
2020-01-28,Diamond Princess,0
2020-01-28,Djibouti,0
2020-01-28,Dominica,0
2020-01-28,Dominican Republic,0
2020-01-28,Ecuador,0
2020-01-28,Egypt,0
2020-01-28,El Salvador,0
2020-01-28,Equatorial Guinea,0
2020-01-28,Eritrea,0
2020-01-28,Estonia,0
2020-01-28,Eswatini,0
2020-01-28,Ethiopia,0
2020-01-28,Fiji,0
2020-01-28,Finland,0
2020-01-28,France,0
2020-01-28,Gabon,0
2020-01-28,Gambia,0
2020-01-28,Georgia,0
2020-01-28,Germany,0
2020-01-28,Ghana,0
2020-01-28,Greece,0
2020-01-28,Grenada,0
2020-01-28,Guatemala,0
2020-01-28,Guinea,0
2020-01-28,Guinea-Bissau,0
2020-01-28,Guyana,0
2020-01-28,Haiti,0
2020-01-28,Holy See,0
2020-01-28,Honduras,0
2020-01-28,Hungary,0
2020-01-28,Iceland,0
2020-01-28,India,0
2020-01-28,Indonesia,0
2020-01-28,Iran,0
2020-01-28,Iraq,0
2020-01-28,Ireland,0
2020-01-28,Israel,0
2020-01-28,Italy,0
2020-01-28,Jamaica,0
2020-01-28,Japan,1
2020-01-28,Jordan,0
2020-01-28,Kazakhstan,0
2020-01-28,Kenya,0
2020-01-28,"Korea, South",0
2020-01-28,Kosovo,0
2020-01-28,Kuwait,0
2020-01-28,Kyrgyzstan,0
2020-01-28,Laos,0
2020-01-28,Latvia,0
2020-01-28,Lebanon,0
2020-01-28,Liberia,0
2020-01-28,Libya,0
2020-01-28,Liechtenstein,0
2020-01-28,Lithuania,0
2020-01-28,Luxembourg,0
2020-01-28,MS Zaandam,0
2020-01-28,Madagascar,0
2020-01-28,Malawi,0
2020-01-28,Malaysia,0
2020-01-28,Maldives,0
2020-01-28,Mali,0
2020-01-28,Malta,0
2020-01-28,Mauritania,0
2020-01-28,Mauritius,0
2020-01-28,Mexico,0
2020-01-28,Moldova,0
2020-01-28,Monaco,0
2020-01-28,Mongolia,0
2020-01-28,Montenegro,0
2020-01-28,Morocco,0
2020-01-28,Mozambique,0
2020-01-28,Namibia,0
2020-01-28,Nepal,0
2020-01-28,Netherlands,0
2020-01-28,New Zealand,0
2020-01-28,Nicaragua,0
2020-01-28,Niger,0
2020-01-28,Nigeria,0
2020-01-28,North Macedonia,0
2020-01-28,Norway,0
2020-01-28,Oman,0
2020-01-28,Pakistan,0
2020-01-28,Panama,0
2020-01-28,Papua New Guinea,0
2020-01-28,Paraguay,0
2020-01-28,Peru,0
2020-01-28,Philippines,0
2020-01-28,Poland,0
2020-01-28,Portugal,0
2020-01-28,Qatar,0
2020-01-28,Romania,0
2020-01-28,Russia,0
2020-01-28,Rwanda,0
2020-01-28,Saint Kitts and Nevis,0
2020-01-28,Saint Lucia,0
2020-01-28,Saint Vincent and the Grenadines,0
2020-01-28,San Marino,0
2020-01-28,Sao Tome and Principe,0
2020-01-28,Saudi Arabia,0
2020-01-28,Senegal,0
2020-01-28,Serbia,0
2020-01-28,Seychelles,0
2020-01-28,Sierra Leone,0
2020-01-28,Singapore,0
2020-01-28,Slovakia,0
2020-01-28,Slovenia,0
2020-01-28,Somalia,0
2020-01-28,South Africa,0
2020-01-28,South Sudan,0
2020-01-28,Spain,0
2020-01-28,Sri Lanka,0
2020-01-28,Sudan,0
2020-01-28,Suriname,0
2020-01-28,Sweden,0
2020-01-28,Switzerland,0
2020-01-28,Syria,0
2020-01-28,Taiwan*,0
2020-01-28,Tajikistan,0
2020-01-28,Tanzania,0
2020-01-28,Thailand,5
2020-01-28,Timor-Leste,0
2020-01-28,Togo,0
2020-01-28,Trinidad and Tobago,0
2020-01-28,Tunisia,0
2020-01-28,Turkey,0
2020-01-28,US,0
2020-01-28,Uganda,0
2020-01-28,Ukraine,0
2020-01-28,United Arab Emirates,0
2020-01-28,United Kingdom,0
2020-01-28,Uruguay,0
2020-01-28,Uzbekistan,0
2020-01-28,Venezuela,0
2020-01-28,Vietnam,0
2020-01-28,West Bank and Gaza,0
2020-01-28,Western Sahara,0
2020-01-28,Yemen,0
2020-01-28,Zambia,0
2020-01-28,Zimbabwe,0
2020-01-29,Afghanistan,0
2020-01-29,Albania,0
2020-01-29,Algeria,0
2020-01-29,Andorra,0
2020-01-29,Angola,0
2020-01-29,Antigua and Barbuda,0
2020-01-29,Argentina,0
2020-01-29,Armenia,0
2020-01-29,Australia,0
2020-01-29,Austria,0
2020-01-29,Azerbaijan,0
2020-01-29,Bahamas,0
2020-01-29,Bahrain,0
2020-01-29,Bangladesh,0
2020-01-29,Barbados,0
2020-01-29,Belarus,0
2020-01-29,Belgium,0
2020-01-29,Belize,0
2020-01-29,Benin,0
2020-01-29,Bhutan,0
2020-01-29,Bolivia,0
2020-01-29,Bosnia and Herzegovina,0
2020-01-29,Botswana,0
2020-01-29,Brazil,0
2020-01-29,Brunei,0
2020-01-29,Bulgaria,0
2020-01-29,Burkina Faso,0
2020-01-29,Burma,0
2020-01-29,Burundi,0
2020-01-29,Cabo Verde,0
2020-01-29,Cambodia,0
2020-01-29,Cameroon,0
2020-01-29,Canada,0
2020-01-29,Central African Republic,0
2020-01-29,Chad,0
2020-01-29,Chile,0
2020-01-29,China,88
2020-01-29,Colombia,0
2020-01-29,Comoros,0
2020-01-29,Congo (Brazzaville),0
2020-01-29,Congo (Kinshasa),0
2020-01-29,Costa Rica,0
2020-01-29,Cote d'Ivoire,0
2020-01-29,Croatia,0
2020-01-29,Cuba,0
2020-01-29,Cyprus,0
2020-01-29,Czechia,0
2020-01-29,Denmark,0
2020-01-29,Diamond Princess,0
2020-01-29,Djibouti,0
2020-01-29,Dominica,0
2020-01-29,Dominican Republic,0
2020-01-29,Ecuador,0
2020-01-29,Egypt,0
2020-01-29,El Salvador,0
2020-01-29,Equatorial Guinea,0
2020-01-29,Eritrea,0
2020-01-29,Estonia,0
2020-01-29,Eswatini,0
2020-01-29,Ethiopia,0
2020-01-29,Fiji,0
2020-01-29,Finland,0
2020-01-29,France,0
2020-01-29,Gabon,0
2020-01-29,Gambia,0
2020-01-29,Georgia,0
2020-01-29,Germany,0
2020-01-29,Ghana,0
2020-01-29,Greece,0
2020-01-29,Grenada,0
2020-01-29,Guatemala,0
2020-01-29,Guinea,0
2020-01-29,Guinea-Bissau,0
2020-01-29,Guyana,0
2020-01-29,Haiti,0
2020-01-29,Holy See,0
2020-01-29,Honduras,0
2020-01-29,Hungary,0
2020-01-29,Iceland,0
2020-01-29,India,0
2020-01-29,Indonesia,0
2020-01-29,Iran,0
2020-01-29,Iraq,0
2020-01-29,Ireland,0
2020-01-29,Israel,0
2020-01-29,Italy,0
2020-01-29,Jamaica,0
2020-01-29,Japan,1
2020-01-29,Jordan,0
2020-01-29,Kazakhstan,0
2020-01-29,Kenya,0
2020-01-29,"Korea, South",0
2020-01-29,Kosovo,0
2020-01-29,Kuwait,0
2020-01-29,Kyrgyzstan,0
2020-01-29,Laos,0
2020-01-29,Latvia,0
2020-01-29,Lebanon,0
2020-01-29,Liberia,0
2020-01-29,Libya,0
2020-01-29,Liechtenstein,0
2020-01-29,Lithuania,0
2020-01-29,Luxembourg,0
2020-01-29,MS Zaandam,0
2020-01-29,Madagascar,0
2020-01-29,Malawi,0
2020-01-29,Malaysia,0
2020-01-29,Maldives,0
2020-01-29,Mali,0
2020-01-29,Malta,0
2020-01-29,Mauritania,0
2020-01-29,Mauritius,0
2020-01-29,Mexico,0
2020-01-29,Moldova,0
2020-01-29,Monaco,0
2020-01-29,Mongolia,0
2020-01-29,Montenegro,0
2020-01-29,Morocco,0
2020-01-29,Mozambique,0
2020-01-29,Namibia,0
2020-01-29,Nepal,0
2020-01-29,Netherlands,0
2020-01-29,New Zealand,0
2020-01-29,Nicaragua,0
2020-01-29,Niger,0
2020-01-29,Nigeria,0
2020-01-29,North Macedonia,0
2020-01-29,Norway,0
2020-01-29,Oman,0
2020-01-29,Pakistan,0
2020-01-29,Panama,0
2020-01-29,Papua New Guinea,0
2020-01-29,Paraguay,0
2020-01-29,Peru,0
2020-01-29,Philippines,0
2020-01-29,Poland,0
2020-01-29,Portugal,0
2020-01-29,Qatar,0
2020-01-29,Romania,0
2020-01-29,Russia,0
2020-01-29,Rwanda,0
2020-01-29,Saint Kitts and Nevis,0
2020-01-29,Saint Lucia,0
2020-01-29,Saint Vincent and the Grenadines,0
2020-01-29,San Marino,0
2020-01-29,Sao Tome and Principe,0
2020-01-29,Saudi Arabia,0
2020-01-29,Senegal,0
2020-01-29,Serbia,0
2020-01-29,Seychelles,0
2020-01-29,Sierra Leone,0
2020-01-29,Singapore,0
2020-01-29,Slovakia,0
2020-01-29,Slovenia,0
2020-01-29,Somalia,0
2020-01-29,South Africa,0
2020-01-29,South Sudan,0
2020-01-29,Spain,0
2020-01-29,Sri Lanka,0
2020-01-29,Sudan,0
2020-01-29,Suriname,0
2020-01-29,Sweden,0
2020-01-29,Switzerland,0
2020-01-29,Syria,0
2020-01-29,Taiwan*,0
2020-01-29,Tajikistan,0
2020-01-29,Tanzania,0
2020-01-29,Thailand,5
2020-01-29,Timor-Leste,0
2020-01-29,Togo,0
2020-01-29,Trinidad and Tobago,0
2020-01-29,Tunisia,0
2020-01-29,Turkey,0
2020-01-29,US,0
2020-01-29,Uganda,0
2020-01-29,Ukraine,0
2020-01-29,United Arab Emirates,0
2020-01-29,United Kingdom,0
2020-01-29,Uruguay,0
2020-01-29,Uzbekistan,0
2020-01-29,Venezuela,0
2020-01-29,Vietnam,0
2020-01-29,West Bank and Gaza,0
2020-01-29,Western Sahara,0
2020-01-29,Yemen,0
2020-01-29,Zambia,0
2020-01-29,Zimbabwe,0
2020-01-30,Afghanistan,0
2020-01-30,Albania,0
2020-01-30,Algeria,0
2020-01-30,Andorra,0
2020-01-30,Angola,0
2020-01-30,Antigua and Barbuda,0
2020-01-30,Argentina,0
2020-01-30,Armenia,0
2020-01-30,Australia,2
2020-01-30,Austria,0
2020-01-30,Azerbaijan,0
2020-01-30,Bahamas,0
2020-01-30,Bahrain,0
2020-01-30,Bangladesh,0
2020-01-30,Barbados,0
2020-01-30,Belarus,0
2020-01-30,Belgium,0
2020-01-30,Belize,0
2020-01-30,Benin,0
2020-01-30,Bhutan,0
2020-01-30,Bolivia,0
2020-01-30,Bosnia and Herzegovina,0
2020-01-30,Botswana,0
2020-01-30,Brazil,0
2020-01-30,Brunei,0
2020-01-30,Bulgaria,0
2020-01-30,Burkina Faso,0
2020-01-30,Burma,0
2020-01-30,Burundi,0
2020-01-30,Cabo Verde,0
2020-01-30,Cambodia,0
2020-01-30,Cameroon,0
2020-01-30,Canada,0
2020-01-30,Central African Republic,0
2020-01-30,Chad,0
2020-01-30,Chile,0
2020-01-30,China,90
2020-01-30,Colombia,0
2020-01-30,Comoros,0
2020-01-30,Congo (Brazzaville),0
2020-01-30,Congo (Kinshasa),0
2020-01-30,Costa Rica,0
2020-01-30,Cote d'Ivoire,0
2020-01-30,Croatia,0
2020-01-30,Cuba,0
2020-01-30,Cyprus,0
2020-01-30,Czechia,0
2020-01-30,Denmark,0
2020-01-30,Diamond Princess,0
2020-01-30,Djibouti,0
2020-01-30,Dominica,0
2020-01-30,Dominican Republic,0
2020-01-30,Ecuador,0
2020-01-30,Egypt,0
2020-01-30,El Salvador,0
2020-01-30,Equatorial Guinea,0
2020-01-30,Eritrea,0
2020-01-30,Estonia,0
2020-01-30,Eswatini,0
2020-01-30,Ethiopia,0
2020-01-30,Fiji,0
2020-01-30,Finland,0
2020-01-30,France,0
2020-01-30,Gabon,0
2020-01-30,Gambia,0
2020-01-30,Georgia,0
2020-01-30,Germany,0
2020-01-30,Ghana,0
2020-01-30,Greece,0
2020-01-30,Grenada,0
2020-01-30,Guatemala,0
2020-01-30,Guinea,0
2020-01-30,Guinea-Bissau,0
2020-01-30,Guyana,0
2020-01-30,Haiti,0
2020-01-30,Holy See,0
2020-01-30,Honduras,0
2020-01-30,Hungary,0
2020-01-30,Iceland,0
2020-01-30,India,0
2020-01-30,Indonesia,0
2020-01-30,Iran,0
2020-01-30,Iraq,0
2020-01-30,Ireland,0
2020-01-30,Israel,0
2020-01-30,Italy,0
2020-01-30,Jamaica,0
2020-01-30,Japan,1
2020-01-30,Jordan,0
2020-01-30,Kazakhstan,0
2020-01-30,Kenya,0
2020-01-30,"Korea, South",0
2020-01-30,Kosovo,0
2020-01-30,Kuwait,0
2020-01-30,Kyrgyzstan,0
2020-01-30,Laos,0
2020-01-30,Latvia,0
2020-01-30,Lebanon,0
2020-01-30,Liberia,0
2020-01-30,Libya,0
2020-01-30,Liechtenstein,0
2020-01-30,Lithuania,0
2020-01-30,Luxembourg,0
2020-01-30,MS Zaandam,0
2020-01-30,Madagascar,0
2020-01-30,Malawi,0
2020-01-30,Malaysia,0
2020-01-30,Maldives,0
2020-01-30,Mali,0
2020-01-30,Malta,0
2020-01-30,Mauritania,0
2020-01-30,Mauritius,0
2020-01-30,Mexico,0
2020-01-30,Moldova,0
2020-01-30,Monaco,0
2020-01-30,Mongolia,0
2020-01-30,Montenegro,0
2020-01-30,Morocco,0
2020-01-30,Mozambique,0
2020-01-30,Namibia,0
2020-01-30,Nepal,0
2020-01-30,Netherlands,0
2020-01-30,New Zealand,0
2020-01-30,Nicaragua,0
2020-01-30,Niger,0
2020-01-30,Nigeria,0
2020-01-30,North Macedonia,0
2020-01-30,Norway,0
2020-01-30,Oman,0
2020-01-30,Pakistan,0
2020-01-30,Panama,0
2020-01-30,Papua New Guinea,0
2020-01-30,Paraguay,0
2020-01-30,Peru,0
2020-01-30,Philippines,0
2020-01-30,Poland,0
2020-01-30,Portugal,0
2020-01-30,Qatar,0
2020-01-30,Romania,0
2020-01-30,Russia,0
2020-01-30,Rwanda,0
2020-01-30,Saint Kitts and Nevis,0
2020-01-30,Saint Lucia,0
2020-01-30,Saint Vincent and the Grenadines,0
2020-01-30,San Marino,0
2020-01-30,Sao Tome and Principe,0
2020-01-30,Saudi Arabia,0
2020-01-30,Senegal,0
2020-01-30,Serbia,0
2020-01-30,Seychelles,0
2020-01-30,Sierra Leone,0
2020-01-30,Singapore,0
2020-01-30,Slovakia,0
2020-01-30,Slovenia,0
2020-01-30,Somalia,0
2020-01-30,South Africa,0
2020-01-30,South Sudan,0
2020-01-30,Spain,0
2020-01-30,Sri Lanka,0
2020-01-30,Sudan,0
2020-01-30,Suriname,0
2020-01-30,Sweden,0
2020-01-30,Switzerland,0
2020-01-30,Syria,0
2020-01-30,Taiwan*,0
2020-01-30,Tajikistan,0
2020-01-30,Tanzania,0
2020-01-30,Thailand,5
2020-01-30,Timor-Leste,0
2020-01-30,Togo,0
2020-01-30,Trinidad and Tobago,0
2020-01-30,Tunisia,0
2020-01-30,Turkey,0
2020-01-30,US,0
2020-01-30,Uganda,0
2020-01-30,Ukraine,0
2020-01-30,United Arab Emirates,0
2020-01-30,United Kingdom,0
2020-01-30,Uruguay,0
2020-01-30,Uzbekistan,0
2020-01-30,Venezuela,0
2020-01-30,Vietnam,0
2020-01-30,West Bank and Gaza,0
2020-01-30,Western Sahara,0
2020-01-30,Yemen,0
2020-01-30,Zambia,0
2020-01-30,Zimbabwe,0
2020-01-31,Afghanistan,0
2020-01-31,Albania,0
2020-01-31,Algeria,0
2020-01-31,Andorra,0
2020-01-31,Angola,0
2020-01-31,Antigua and Barbuda,0
2020-01-31,Argentina,0
2020-01-31,Armenia,0
2020-01-31,Australia,2
2020-01-31,Austria,0
2020-01-31,Azerbaijan,0
2020-01-31,Bahamas,0
2020-01-31,Bahrain,0
2020-01-31,Bangladesh,0
2020-01-31,Barbados,0
2020-01-31,Belarus,0
2020-01-31,Belgium,0
2020-01-31,Belize,0
2020-01-31,Benin,0
2020-01-31,Bhutan,0
2020-01-31,Bolivia,0
2020-01-31,Bosnia and Herzegovina,0
2020-01-31,Botswana,0
2020-01-31,Brazil,0
2020-01-31,Brunei,0
2020-01-31,Bulgaria,0
2020-01-31,Burkina Faso,0
2020-01-31,Burma,0
2020-01-31,Burundi,0
2020-01-31,Cabo Verde,0
2020-01-31,Cambodia,0
2020-01-31,Cameroon,0
2020-01-31,Canada,0
2020-01-31,Central African Republic,0
2020-01-31,Chad,0
2020-01-31,Chile,0
2020-01-31,China,141
2020-01-31,Colombia,0
2020-01-31,Comoros,0
2020-01-31,Congo (Brazzaville),0
2020-01-31,Congo (Kinshasa),0
2020-01-31,Costa Rica,0
2020-01-31,Cote d'Ivoire,0
2020-01-31,Croatia,0
2020-01-31,Cuba,0
2020-01-31,Cyprus,0
2020-01-31,Czechia,0
2020-01-31,Denmark,0
2020-01-31,Diamond Princess,0
2020-01-31,Djibouti,0
2020-01-31,Dominica,0
2020-01-31,Dominican Republic,0
2020-01-31,Ecuador,0
2020-01-31,Egypt,0
2020-01-31,El Salvador,0
2020-01-31,Equatorial Guinea,0
2020-01-31,Eritrea,0
2020-01-31,Estonia,0
2020-01-31,Eswatini,0
2020-01-31,Ethiopia,0
2020-01-31,Fiji,0
2020-01-31,Finland,0
2020-01-31,France,0
2020-01-31,Gabon,0
2020-01-31,Gambia,0
2020-01-31,Georgia,0
2020-01-31,Germany,0
2020-01-31,Ghana,0
2020-01-31,Greece,0
2020-01-31,Grenada,0
2020-01-31,Guatemala,0
2020-01-31,Guinea,0
2020-01-31,Guinea-Bissau,0
2020-01-31,Guyana,0
2020-01-31,Haiti,0
2020-01-31,Holy See,0
2020-01-31,Honduras,0
2020-01-31,Hungary,0
2020-01-31,Iceland,0
2020-01-31,India,0
2020-01-31,Indonesia,0
2020-01-31,Iran,0
2020-01-31,Iraq,0
2020-01-31,Ireland,0
2020-01-31,Israel,0
2020-01-31,Italy,0
2020-01-31,Jamaica,0
2020-01-31,Japan,1
2020-01-31,Jordan,0
2020-01-31,Kazakhstan,0
2020-01-31,Kenya,0
2020-01-31,"Korea, South",0
2020-01-31,Kosovo,0
2020-01-31,Kuwait,0
2020-01-31,Kyrgyzstan,0
2020-01-31,Laos,0
2020-01-31,Latvia,0
2020-01-31,Lebanon,0
2020-01-31,Liberia,0
2020-01-31,Libya,0
2020-01-31,Liechtenstein,0
2020-01-31,Lithuania,0
2020-01-31,Luxembourg,0
2020-01-31,MS Zaandam,0
2020-01-31,Madagascar,0
2020-01-31,Malawi,0
2020-01-31,Malaysia,0
2020-01-31,Maldives,0
2020-01-31,Mali,0
2020-01-31,Malta,0
2020-01-31,Mauritania,0
2020-01-31,Mauritius,0
2020-01-31,Mexico,0
2020-01-31,Moldova,0
2020-01-31,Monaco,0
2020-01-31,Mongolia,0
2020-01-31,Montenegro,0
2020-01-31,Morocco,0
2020-01-31,Mozambique,0
2020-01-31,Namibia,0
2020-01-31,Nepal,0
2020-01-31,Netherlands,0
2020-01-31,New Zealand,0
2020-01-31,Nicaragua,0
2020-01-31,Niger,0
2020-01-31,Nigeria,0
2020-01-31,North Macedonia,0
2020-01-31,Norway,0
2020-01-31,Oman,0
2020-01-31,Pakistan,0
2020-01-31,Panama,0
2020-01-31,Papua New Guinea,0
2020-01-31,Paraguay,0
2020-01-31,Peru,0
2020-01-31,Philippines,0
2020-01-31,Poland,0
2020-01-31,Portugal,0
2020-01-31,Qatar,0
2020-01-31,Romania,0
2020-01-31,Russia,0
2020-01-31,Rwanda,0
2020-01-31,Saint Kitts and Nevis,0
2020-01-31,Saint Lucia,0
2020-01-31,Saint Vincent and the Grenadines,0
2020-01-31,San Marino,0
2020-01-31,Sao Tome and Principe,0
2020-01-31,Saudi Arabia,0
2020-01-31,Senegal,0
2020-01-31,Serbia,0
2020-01-31,Seychelles,0
2020-01-31,Sierra Leone,0
2020-01-31,Singapore,0
2020-01-31,Slovakia,0
2020-01-31,Slovenia,0
2020-01-31,Somalia,0
2020-01-31,South Africa,0
2020-01-31,South Sudan,0
2020-01-31,Spain,0
2020-01-31,Sri Lanka,0
2020-01-31,Sudan,0
2020-01-31,Suriname,0
2020-01-31,Sweden,0
2020-01-31,Switzerland,0
2020-01-31,Syria,0
2020-01-31,Taiwan*,0
2020-01-31,Tajikistan,0
2020-01-31,Tanzania,0
2020-01-31,Thailand,5
2020-01-31,Timor-Leste,0
2020-01-31,Togo,0
2020-01-31,Trinidad and Tobago,0
2020-01-31,Tunisia,0
2020-01-31,Turkey,0
2020-01-31,US,0
2020-01-31,Uganda,0
2020-01-31,Ukraine,0
2020-01-31,United Arab Emirates,0
2020-01-31,United Kingdom,0
2020-01-31,Uruguay,0
2020-01-31,Uzbekistan,0
2020-01-31,Venezuela,0
2020-01-31,Vietnam,0
2020-01-31,West Bank and Gaza,0
2020-01-31,Western Sahara,0
2020-01-31,Yemen,0
2020-01-31,Zambia,0
2020-01-31,Zimbabwe,0
2020-02-01,Afghanistan,0
2020-02-01,Albania,0
2020-02-01,Algeria,0
2020-02-01,Andorra,0
2020-02-01,Angola,0
2020-02-01,Antigua and Barbuda,0
2020-02-01,Argentina,0
2020-02-01,Armenia,0
2020-02-01,Australia,2
2020-02-01,Austria,0
